14:11:35 [INFO] Log-Datei: C:\Users\Joshu\OneDrive\Desktop\DoomAssets\Neuer Ordner\vizdoom_yolo\PythonScripts\logs\doombot_20260416_141135.log
14:11:35 [INFO] Metrik-Datei: C:\Users\Joshu\OneDrive\Desktop\DoomAssets\Neuer Ordner\vizdoom_yolo\PythonScripts\logs\metrics_20260416_141135.csv
14:11:35 [INFO] Lade YOLO-Modell: C:\Users\Joshu\OneDrive\Desktop\DoomAssets\Neuer Ordner\vizdoom_yolo\PythonScripts\..\DoomDataset\model_weights\trainedyolo.pt
14:11:35 [INFO] Lade ViZDoom-Config: C:\Users\Joshu\OneDrive\Desktop\DoomAssets\Neuer Ordner\vizdoom_yolo\PythonScripts\custom_config.cfg
14:11:36 [INFO] ViZDoom initialisiert.
14:11:44 [DEBUG] Frame 201 | tic=814 | HP=100 | kein Target | action=idle | inf=18.3ms | 22.7 FPS
14:11:44 [DEBUG] Frame 202 | tic=818 | HP=100 | kein Target | action=idle | inf=18.0ms | 22.7 FPS
14:11:45 [DEBUG] Frame 203 | tic=822 | HP=100 | kein Target | action=idle | inf=18.4ms | 22.7 FPS
14:11:45 [DEBUG] Frame 204 | tic=826 | HP=100 | kein Target | action=idle | inf=20.0ms | 22.8 FPS
14:11:45 [DEBUG] Frame 205 | tic=830 | HP=100 | kein Target | action=idle | inf=18.1ms | 22.8 FPS
14:11:45 [DEBUG] Frame 206 | tic=834 | HP=100 | kein Target | action=idle | inf=17.3ms | 22.8 FPS
14:11:45 [DEBUG] Frame 207 | tic=838 | HP=100 | kein Target | action=idle | inf=18.0ms | 22.9 FPS
14:11:45 [DEBUG] Frame 208 | tic=842 | HP=100 | kein Target | action=idle | inf=17.4ms | 22.9 FPS
14:11:45 [DEBUG] Frame 209 | tic=846 | HP=100 | kein Target | action=idle | inf=18.4ms | 22.8 FPS
14:11:45 [DEBUG] Frame 210 | tic=850 | HP=100 | kein Target | action=idle | inf=18.0ms | 22.8 FPS
14:11:45 [DEBUG] Frame 211 | tic=854 | HP=100 | kein Target | action=idle | inf=18.9ms | 22.8 FPS
14:11:45 [DEBUG] Frame 212 | tic=858 | HP=100 | kein Target | action=idle | inf=18.4ms | 22.7 FPS
14:11:45 [DEBUG] Frame 213 | tic=862 | HP=100 | kein Target | action=idle | inf=18.0ms | 22.8 FPS
14:11:45 [DEBUG] Frame 214 | tic=866 | HP=100 | kein Target | action=idle | inf=17.8ms | 22.8 FPS
14:11:45 [DEBUG] Frame 215 | tic=870 | HP=100 | kein Target | action=idle | inf=15.7ms | 22.8 FPS
14:11:45 [DEBUG] Frame 216 | tic=874 | HP=100 | kein Target | action=idle | inf=18.1ms | 22.8 FPS
14:11:45 [DEBUG] Frame 217 | tic=878 | HP=100 | kein Target | action=idle | inf=17.7ms | 22.9 FPS
14:11:45 [DEBUG] Frame 218 | tic=882 | HP=100 | kein Target | action=idle | inf=16.0ms | 22.8 FPS
14:11:45 [DEBUG] Frame 219 | tic=886 | HP=100 | kein Target | action=idle | inf=17.8ms | 22.8 FPS
14:11:45 [DEBUG] Frame 220 | tic=890 | HP=100 | kein Target | action=idle | inf=17.4ms | 22.8 FPS
14:11:45 [DEBUG] Frame 221 | tic=894 | HP=100 | kein Target | action=idle | inf=17.8ms | 22.8 FPS
14:11:45 [DEBUG] Frame 222 | tic=898 | HP=100 | kein Target | action=idle | inf=18.6ms | 22.8 FPS
14:11:45 [DEBUG] Frame 223 | tic=902 | HP=100 | kein Target | action=idle | inf=18.0ms | 22.8 FPS
14:11:45 [DEBUG] Frame 224 | tic=906 | HP=100 | kein Target | action=idle | inf=17.8ms | 22.8 FPS
14:11:45 [DEBUG] Frame 225 | tic=910 | HP=100 | kein Target | action=idle | inf=18.1ms | 22.8 FPS
14:11:46 [DEBUG] Frame 226 | tic=914 | HP=100 | kein Target | action=idle | inf=17.3ms | 22.8 FPS
14:11:46 [DEBUG] Frame 227 | tic=918 | HP=100 | kein Target | action=idle | inf=17.8ms | 22.8 FPS
14:11:46 [DEBUG] Frame 228 | tic=922 | HP=100 | kein Target | action=idle | inf=17.4ms | 22.7 FPS
14:11:46 [DEBUG] Frame 229 | tic=926 | HP=100 | kein Target | action=idle | inf=15.5ms | 22.8 FPS
14:11:46 [DEBUG] Frame 230 | tic=930 | HP=100 | kein Target | action=idle | inf=17.9ms | 22.8 FPS
14:11:46 [DEBUG] Frame 231 | tic=934 | HP=100 | kein Target | action=idle | inf=15.7ms | 22.7 FPS
14:11:46 [DEBUG] Frame 232 | tic=938 | HP=100 | kein Target | action=idle | inf=17.7ms | 22.8 FPS
14:11:46 [DEBUG] Frame 233 | tic=942 | HP=100 | kein Target | action=idle | inf=18.3ms | 22.8 FPS
14:11:46 [DEBUG] Frame 234 | tic=946 | HP=100 | kein Target | action=idle | inf=14.9ms | 22.8 FPS
14:11:46 [DEBUG] Frame 235 | tic=950 | HP=100 | kein Target | action=idle | inf=18.1ms | 22.8 FPS
14:11:46 [DEBUG] Frame 236 | tic=954 | HP=100 | kein Target | action=idle | inf=17.4ms | 22.4 FPS
14:11:46 [DEBUG] Frame 237 | tic=958 | HP=100 | kein Target | action=idle | inf=17.8ms | 22.4 FPS
14:11:46 [DEBUG] Frame 238 | tic=962 | HP=100 | kein Target | action=idle | inf=17.8ms | 22.4 FPS
14:11:46 [DEBUG] Frame 239 | tic=966 | HP=100 | kein Target | action=idle | inf=15.7ms | 22.3 FPS
14:11:46 [DEBUG] Frame 240 | tic=970 | HP=100 | kein Target | action=idle | inf=19.8ms | 22.3 FPS
14:11:46 [DEBUG] Frame 241 | tic=974 | HP=100 | kein Target | action=idle | inf=18.0ms | 22.3 FPS
14:11:46 [DEBUG] Frame 242 | tic=978 | HP=100 | kein Target | action=idle | inf=18.3ms | 22.3 FPS
14:11:46 [DEBUG] Frame 243 | tic=982 | HP=100 | kein Target | action=idle | inf=18.0ms | 22.4 FPS
14:11:46 [DEBUG] Frame 244 | tic=986 | HP=100 | kein Target | action=idle | inf=17.5ms | 22.4 FPS
14:11:47 [DEBUG] Frame 245 | tic=990 | HP=100 | kein Target | action=idle | inf=18.0ms | 22.4 FPS
14:11:47 [DEBUG] Frame 246 | tic=994 | HP=100 | kein Target | action=idle | inf=18.2ms | 22.3 FPS
14:11:47 [DEBUG] Frame 247 | tic=998 | HP=100 | kein Target | action=idle | inf=18.9ms | 22.3 FPS
14:11:47 [DEBUG] Frame 248 | tic=1002 | HP=100 | kein Target | action=idle | inf=17.7ms | 22.4 FPS
14:11:47 [DEBUG] Frame 249 | tic=1006 | HP=100 | kein Target | action=idle | inf=17.8ms | 22.4 FPS
14:11:47 [DEBUG] Frame 250 | tic=1010 | HP=100 | kein Target | action=idle | inf=18.0ms | 22.4 FPS
14:11:47 [DEBUG] Frame 251 | tic=1014 | HP=100 | kein Target | action=idle | inf=17.9ms | 22.4 FPS
14:11:47 [DEBUG] Frame 252 | tic=1018 | HP=100 | kein Target | action=idle | inf=17.8ms | 22.4 FPS
14:11:47 [DEBUG] Frame 253 | tic=1022 | HP=100 | kein Target | action=idle | inf=18.0ms | 22.4 FPS
14:11:47 [DEBUG] Frame 254 | tic=1026 | HP=100 | kein Target | action=idle | inf=18.0ms | 22.5 FPS
14:11:47 [DEBUG] Frame 255 | tic=1030 | HP=100 | kein Target | action=idle | inf=18.1ms | 22.4 FPS
14:11:47 [DEBUG] Frame 256 | tic=1034 | HP=100 | kein Target | action=idle | inf=18.1ms | 22.4 FPS
14:11:47 [DEBUG] Frame 257 | tic=1038 | HP=100 | kein Target | action=idle | inf=15.1ms | 22.4 FPS
14:11:47 [DEBUG] Frame 258 | tic=1042 | HP=100 | kein Target | action=idle | inf=17.5ms | 22.4 FPS
14:11:47 [DEBUG] Frame 259 | tic=1046 | HP=100 | kein Target | action=idle | inf=15.2ms | 22.5 FPS
14:11:47 [DEBUG] Frame 260 | tic=1050 | HP=100 | kein Target | action=idle | inf=18.4ms | 22.5 FPS
14:11:47 [DEBUG] Frame 261 | tic=1054 | HP=100 | kein Target | action=idle | inf=18.9ms | 22.5 FPS
14:11:47 [DEBUG] Frame 262 | tic=1058 | HP=100 | kein Target | action=idle | inf=18.2ms | 22.4 FPS
14:11:47 [DEBUG] Frame 263 | tic=1062 | HP=100 | kein Target | action=idle | inf=18.9ms | 22.4 FPS
14:11:47 [DEBUG] Frame 264 | tic=1066 | HP=100 | kein Target | action=idle | inf=17.8ms | 22.4 FPS
14:11:47 [DEBUG] Frame 265 | tic=1070 | HP=100 | kein Target | action=idle | inf=18.6ms | 22.4 FPS
14:11:47 [DEBUG] Frame 266 | tic=1074 | HP=100 | kein Target | action=idle | inf=17.6ms | 22.5 FPS
14:11:47 [DEBUG] Frame 267 | tic=1078 | HP=100 | kein Target | action=idle | inf=17.7ms | 22.5 FPS
14:11:48 [DEBUG] Frame 268 | tic=1082 | HP=100 | kein Target | action=idle | inf=17.6ms | 22.5 FPS
14:11:48 [DEBUG] Frame 269 | tic=1086 | HP=100 | kein Target | action=idle | inf=17.6ms | 22.5 FPS
14:11:48 [DEBUG] Frame 270 | tic=1090 | HP=100 | kein Target | action=idle | inf=17.8ms | 22.5 FPS
14:11:48 [DEBUG] Frame 271 | tic=1094 | HP=100 | kein Target | action=idle | inf=17.6ms | 22.5 FPS
14:11:48 [DEBUG] Frame 272 | tic=1098 | HP=100 | kein Target | action=idle | inf=18.5ms | 22.5 FPS
14:11:48 [DEBUG] Frame 273 | tic=1102 | HP=100 | kein Target | action=idle | inf=17.7ms | 22.5 FPS
14:11:48 [DEBUG] Frame 274 | tic=1106 | HP=100 | kein Target | action=idle | inf=15.4ms | 22.5 FPS
14:11:48 [DEBUG] Frame 275 | tic=1110 | HP=100 | kein Target | action=idle | inf=19.0ms | 22.6 FPS
14:11:48 [DEBUG] Frame 276 | tic=1114 | HP=100 | kein Target | action=idle | inf=18.1ms | 22.6 FPS
14:11:48 [DEBUG] Frame 277 | tic=1118 | HP=100 | kein Target | action=idle | inf=18.4ms | 22.6 FPS
14:11:48 [DEBUG] Frame 278 | tic=1122 | HP=100 | kein Target | action=idle | inf=18.0ms | 22.6 FPS
14:11:48 [DEBUG] Frame 279 | tic=1126 | HP=100 | kein Target | action=idle | inf=17.8ms | 22.6 FPS
14:11:48 [DEBUG] Frame 280 | tic=1130 | HP=100 | kein Target | action=idle | inf=17.5ms | 22.6 FPS
14:11:48 [DEBUG] Frame 281 | tic=1134 | HP=100 | kein Target | action=idle | inf=18.2ms | 22.6 FPS
14:11:48 [DEBUG] Frame 282 | tic=1138 | HP=100 | kein Target | action=idle | inf=17.8ms | 22.6 FPS
14:11:48 [DEBUG] Frame 283 | tic=1142 | HP=100 | kein Target | action=idle | inf=17.5ms | 22.6 FPS
14:11:48 [DEBUG] Frame 284 | tic=1146 | HP=100 | kein Target | action=idle | inf=18.1ms | 22.7 FPS
14:11:48 [DEBUG] Frame 285 | tic=1150 | HP=100 | kein Target | action=idle | inf=18.3ms | 22.7 FPS
14:11:48 [DEBUG] Frame 286 | tic=1154 | HP=100 | kein Target | action=idle | inf=17.7ms | 22.7 FPS
14:11:48 [DEBUG] Frame 287 | tic=1158 | HP=100 | kein Target | action=idle | inf=18.0ms | 22.6 FPS
14:11:48 [DEBUG] Frame 288 | tic=1162 | HP=100 | kein Target | action=idle | inf=18.2ms | 22.7 FPS
14:11:48 [DEBUG] Frame 289 | tic=1166 | HP=100 | kein Target | action=idle | inf=18.5ms | 22.7 FPS
14:11:48 [DEBUG] Frame 290 | tic=1170 | HP=100 | kein Target | action=idle | inf=19.2ms | 22.7 FPS
14:11:48 [DEBUG] Frame 291 | tic=1174 | HP=100 | kein Target | action=idle | inf=17.1ms | 22.7 FPS
14:11:48 [DEBUG] Frame 292 | tic=1178 | HP=100 | kein Target | action=idle | inf=17.7ms | 22.7 FPS
14:11:48 [DEBUG] Frame 293 | tic=1182 | HP=100 | kein Target | action=idle | inf=17.8ms | 22.7 FPS
14:11:48 [DEBUG] Frame 294 | tic=1186 | HP=100 | kein Target | action=idle | inf=18.1ms | 22.8 FPS
14:11:49 [DEBUG] Frame 295 | tic=1190 | HP=100 | kein Target | action=idle | inf=17.7ms | 22.8 FPS
14:11:49 [DEBUG] Frame 296 | tic=1194 | HP=100 | kein Target | action=idle | inf=18.2ms | 22.8 FPS
14:11:49 [DEBUG] Frame 297 | tic=1198 | HP=100 | kein Target | action=idle | inf=18.7ms | 22.7 FPS
14:11:49 [DEBUG] Frame 298 | tic=1202 | HP=100 | kein Target | action=idle | inf=18.5ms | 22.8 FPS
14:11:49 [DEBUG] Frame 299 | tic=1206 | HP=100 | kein Target | action=idle | inf=17.5ms | 22.8 FPS
14:11:49 [DEBUG] Frame 300 | tic=1210 | HP=100 | kein Target | action=idle | inf=17.8ms | 22.8 FPS
14:11:49 [DEBUG] Frame 301 | tic=1214 | HP=100 | kein Target | action=idle | inf=17.7ms | 22.8 FPS
14:11:49 [DEBUG] Frame 302 | tic=1218 | HP=100 | kein Target | action=idle | inf=15.5ms | 22.8 FPS
14:11:49 [DEBUG] Frame 303 | tic=1222 | HP=100 | kein Target | action=idle | inf=17.8ms | 22.8 FPS
14:11:49 [DEBUG] Frame 304 | tic=1226 | HP=100 | kein Target | action=idle | inf=17.6ms | 22.8 FPS
14:11:49 [ERROR] Fehler in Main-Loop: Controlled ViZDoom instance exited unexpectedly.
Traceback (most recent call last):
  File "c:\Users\Joshu\OneDrive\Desktop\DoomAssets\Neuer Ordner\vizdoom_yolo\PythonScripts\DoomPlayground.py", line 223, in run
    action = act_on_target(game, box, screen_width, TIC_SKIP)
  File "c:\Users\Joshu\OneDrive\Desktop\DoomAssets\Neuer Ordner\vizdoom_yolo\PythonScripts\DoomPlayground.py", line 163, in act_on_target
    game.make_action([0.0, 0], tic_skip)
    ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^
vizdoom.vizdoom.ViZDoomUnexpectedExitException: Controlled ViZDoom instance exited unexpectedly.
14:11:49 [INFO] Gesamt: 304 Frames in 13.3s (22.8 FPS)
